# Program:featureCounts v2.1.1; Command:"featureCounts" "-T" "14" "-t" "exon" "-g" "gene_id" "-s" "1" "-a" "/Users/drb_laptop/Documents/Tissue_specific_myeclium/analysis/refs/PC9.15/PC9.15_final.gtf" "-o" "/Users/drb_laptop/Documents/Tissue_specific_myeclium/analysis/counts/counts_raw.txt" "/Users/drb_laptop/Documents/Tissue_specific_myeclium/analysis/bam/GPNJ7M_10_sample_2B.primary.bam" "/Users/drb_laptop/Documents/Tissue_specific_myeclium/analysis/bam/GPNJ7M_11_sample_2C.primary.bam" "/Users/drb_laptop/Documents/Tissue_specific_myeclium/analysis/bam/GPNJ7M_12_sample_2D.primary.bam" "/Users/drb_laptop/Documents/Tissue_specific_myeclium/analysis/bam/GPNJ7M_13_sample_2E.primary.bam" "/Users/drb_laptop/Documents/Tissue_specific_myeclium/analysis/bam/GPNJ7M_14_sample_2F.primary.bam" "/Users/drb_laptop/Documents/Tissue_specific_myeclium/analysis/bam/GPNJ7M_15_sample_2G.primary.bam" "/Users/drb_laptop/Documents/Tissue_specific_myeclium/analysis/bam/GPNJ7M_16_sample_2H.primary.bam" "/Users/drb_laptop/Documents/Tissue_specific_myeclium/analysis/bam/GPNJ7M_1_sample_1A.primary.bam" "/Users/drb_laptop/Documents/Tissue_specific_myeclium/analysis/bam/GPNJ7M_2_sample_1B.primary.bam" "/Users/drb_laptop/Documents/Tissue_specific_myeclium/analysis/bam/GPNJ7M_3_sample_1C.primary.bam" "/Users/drb_laptop/Documents/Tissue_specific_myeclium/analysis/bam/GPNJ7M_4_sample_1D.primary.bam" "/Users/drb_laptop/Documents/Tissue_specific_myeclium/analysis/bam/GPNJ7M_5_sample_1E.primary.bam" "/Users/drb_laptop/Documents/Tissue_specific_myeclium/analysis/bam/GPNJ7M_6_sample_1F.primary.bam" "/Users/drb_laptop/Documents/Tissue_specific_myeclium/analysis/bam/GPNJ7M_7_sample_1G.primary.bam" "/Users/drb_laptop/Documents/Tissue_specific_myeclium/analysis/bam/GPNJ7M_8_sample_1H.primary.bam" "/Users/drb_laptop/Documents/Tissue_specific_myeclium/analysis/bam/GPNJ7M_9_sample_2A.primary.bam" 
Geneid	Chr	Start	End	Strand	Length	/Users/drb_laptop/Documents/Tissue_specific_myeclium/analysis/bam/GPNJ7M_10_sample_2B.primary.bam	/Users/drb_laptop/Documents/Tissue_specific_myeclium/analysis/bam/GPNJ7M_11_sample_2C.primary.bam	/Users/drb_laptop/Documents/Tissue_specific_myeclium/analysis/bam/GPNJ7M_12_sample_2D.primary.bam	/Users/drb_laptop/Documents/Tissue_specific_myeclium/analysis/bam/GPNJ7M_13_sample_2E.primary.bam	/Users/drb_laptop/Documents/Tissue_specific_myeclium/analysis/bam/GPNJ7M_14_sample_2F.primary.bam	/Users/drb_laptop/Documents/Tissue_specific_myeclium/analysis/bam/GPNJ7M_15_sample_2G.primary.bam	/Users/drb_laptop/Documents/Tissue_specific_myeclium/analysis/bam/GPNJ7M_16_sample_2H.primary.bam	/Users/drb_laptop/Documents/Tissue_specific_myeclium/analysis/bam/GPNJ7M_1_sample_1A.primary.bam	/Users/drb_laptop/Documents/Tissue_specific_myeclium/analysis/bam/GPNJ7M_2_sample_1B.primary.bam	/Users/drb_laptop/Documents/Tissue_specific_myeclium/analysis/bam/GPNJ7M_3_sample_1C.primary.bam	/Users/drb_laptop/Documents/Tissue_specific_myeclium/analysis/bam/GPNJ7M_4_sample_1D.primary.bam	/Users/drb_laptop/Documents/Tissue_specific_myeclium/analysis/bam/GPNJ7M_5_sample_1E.primary.bam	/Users/drb_laptop/Documents/Tissue_specific_myeclium/analysis/bam/GPNJ7M_6_sample_1F.primary.bam	/Users/drb_laptop/Documents/Tissue_specific_myeclium/analysis/bam/GPNJ7M_7_sample_1G.primary.bam	/Users/drb_laptop/Documents/Tissue_specific_myeclium/analysis/bam/GPNJ7M_8_sample_1H.primary.bam	/Users/drb_laptop/Documents/Tissue_specific_myeclium/analysis/bam/GPNJ7M_9_sample_2A.primary.bam
PTI98_003354	CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1	2790307;2790414;2790631;2790771;2790841;2791088;2791167;2791381;2791540;2791735;2791842;2791933;2792008	2790367;2790574;2790715;2790792;2791024;2791117;2791318;2791487;2791687;2791787;2791878;2791951;2792055	-;-;-;-;-;-;-;-;-;-;-;-;-	1107	0	0	0	0	2	3	39	0	0	0	2	0	2	6	0	0
PTI98_003355	CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1	2792089;2792369;2792580;2792772;2793091;2793196;2793274;2793593	2792314;2792523;2792721;2793036;2793143;2793218;2793525;2793634	-;-;-;-;-;-;-;-	1158	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0
PTI98_003356	CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1	2793684;2794228;2794408;2794561;2794876;2795033;2795176;2795457;2795789	2794166;2794351;2794499;2794828;2794981;2795118;2795400;2795739;2795904	-;-;-;-;-;-;-;-;-	1783	0	29	12	0	17	32	368	63	10	0	2	6	3	54	16	3
PTI98_003357	CM057206.1;CM057206.1	2795954;2796235	2796180;2796345	-;-	338	0	0	0	0	0	4	49	14	3	0	0	0	1	8	0	0
PTI98_003358	CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1	2796395;2796605;2796763;2796984;2797054	2796544;2796710;2796933;2797004;2797135	-;-;-;-;-	530	0	1	0	0	18	4	176	17	2	0	2	0	3	21	1	0
PTI98_003359	CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1	2797185;2797480;2797661;2797811;2798176;2798478;2798633	2797434;2797609;2797754;2798122;2798424;2798586;2798696	-;-;-;-;-;-;-	1208	0	21	0	0	1	9	78	17	0	0	0	13	0	35	8	0
PTI98_003360	CM057206.1;CM057206.1;CM057206.1;CM057206.1	2798746;2799034;2799186;2799402	2798977;2799132;2799350;2799479	-;-;-;-	574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PTI98_003361	CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1	2799591;2799794;2800041;2800588;2800752;2801430;2801667;2801849	2799734;2799989;2800498;2800701;2801378;2801617;2801797;2802045	+;+;+;+;+;+;+;+	2055	0	1	9	0	0	4	81	44	7	0	4	6	0	20	10	0
PTI98_003362	CM057206.1;CM057206.1	2802095;2804822	2804762;2805020	+;+	2867	0	11	3	0	5	4	165	50	3	1	0	1	2	18	5	0
PTI98_003363	CM057206.1;CM057206.1;CM057206.1;CM057206.1	2805070;2805250;2805411;2805595	2805190;2805357;2805541;2806279	+;+;+;+	1045	2	63	8	0	7	20	614	111	2	0	5	14	3	109	17	1
PTI98_003364	CM057206.1	2806329	2806565	+	237	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0
PTI98_003365	CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1	2806615;2806680;2806696;2806774;2806909;2806909;2807003;2807003;2807003;2807220;2807220;2807761;2807761;2807761;2807976	2806653;2806845;2806845;2806845;2806929;2806929;2807694;2807090;2807090;2807694;2807694;2808096;2808096;2807925;2808096	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	1254	0	1	0	0	0	1	160	53	11	0	0	6	14	10	0	0
PTI98_003366	CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1	2808097;2808638;2810000;2810245;2810401;2810601	2808580;2809950;2810194;2810338;2810529;2810842	-;-;-;-;-;-	2457	46	77	168	47	71	111	2977	1284	77	2	103	134	102	795	221	67
PTI98_003367	CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1	2810892;2811605;2811700;2811957;2812024;2812123;2812195;2812264;2812360;2812599;2812856	2811557;2811646;2811832;2811974;2812072;2812141;2812219;2812308;2812543;2812805;2812919	-;-;-;-;-;-;-;-;-;-;-	1452	0	50	24	2	22	13	597	288	21	1	5	19	29	104	37	9
PTI98_003368	CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1	2813008;2813008;2813008;2813139;2813192;2813192;2813192;2813434;2813434;2813434;2813434;2814066;2814066;2814066;2814066;2814199;2814199;2814199;2814199;2814337;2814337;2814337;2814337;2814507;2814507;2814507;2814962	2813140;2813140;2813140;2813375;2813375;2813375;2813375;2814008;2814008;2814008;2814008;2814145;2814145;2814145;2814145;2814281;2814281;2814281;2814281;2814451;2814451;2815728;2814451;2815728;2814909;2815796;2815728	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	2566	0	9	19	3	4	13	160	138	1	0	8	15	5	85	30	14
PTI98_003369	CM057206.1;CM057206.1;CM057206.1;CM057206.1	2816083;2816731;2816926;2817117	2816672;2816865;2817060;2817170	-;-;-;-	914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PTI98_003370	CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1	2817220;2817687;2817812;2817963;2818178;2818378	2817631;2817755;2817902;2818119;2818325;2819151	-;-;-;-;-;-	1651	6	14	13	0	20	24	283	94	1	0	4	11	10	94	41	2
PTI98_003371	CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1	2819232;2819419;2819683;2819877;2820155;2820326;2820553	2819364;2819630;2819828;2820096;2820263;2820497;2820861	+;+;+;+;+;+;+	1301	0	0	0	0	5	13	142	27	0	0	0	28	2	16	11	0
PTI98_003372	CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1	2820829;2821192;2821317;2821399;2821465;2821667	2821137;2821261;2821348;2821413;2821622;2821738	-;-;-;-;-;-	656	0	0	4	0	0	0	44	31	0	0	0	0	1	12	1	0
PTI98_003373	CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1	2821788;2821788;2821980;2821980;2822105;2822105;2822350;2822350;2822411;2822411;2822552;2822552;2822692;2822692;2822765;2822765;2822893;2822893;2822998;2822998;2823110;2823110;2823225;2823327;2823327	2821930;2821930;2822047;2822047;2822294;2822294;2822358;2822358;2822493;2822493;2822640;2822640;2822700;2822700;2822834;2822834;2822951;2822951;2823056;2823056;2823274;2823164;2823274;2823473;2823473	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	1091	0	0	0	0	0	0	3	14	0	0	0	0	0	9	0	0
PTI98_003374	CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1	2823580;2823580;2823943;2823943;2824202;2824202;2824458;2824960	2823880;2823880;2824144;2824144;2824902;2824396;2825214;2825214	+;+;+;+;+;+;+;+	1516	0	1	0	0	7	8	141	31	9	0	0	1	1	12	0	0
PTI98_003375	CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1	2825264;2825347;2825930;2826098;2826216;2826296;2826578;2826763;2826944;2827251;2827822;2828061	2825299;2825879;2826039;2826162;2826245;2826523;2826700;2826887;2827194;2827769;2828010;2828339	+;+;+;+;+;+;+;+;+;+;+;+	2488	0	0	0	0	0	0	5	1	0	0	0	0	0	1	0	0
PTI98_003376	CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1	2828389;2828464;2828567;2828732;2829255;2829678	2828412;2828515;2828684;2829202;2829621;2830793	+;+;+;+;+;+	2148	0	11	9	0	32	11	770	119	17	7	9	13	27	125	16	1
PTI98_003377	CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1	2830534;2831612;2831733;2831929;2833513;2833928;2834026;2834174;2834304	2831554;2831670;2831862;2833112;2833870;2833963;2834124;2834243;2834399	-;-;-;-;-;-;-;-;-	3053	0	7	6	0	15	30	1201	151	10	3	9	22	18	27	11	0
PTI98_003378	CM057206.1;CM057206.1	2835813;2836448	2836394;2837647	-;-	1782	4	4	3	0	11	8	521	51	14	0	2	5	8	13	5	0
PTI98_003379	CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1	2837822;2837822;2838090;2838090;2838223;2838223;2838455;2838455;2838542;2838542;2838641;2838641;2838912;2838912;2839508;2839508;2839706;2839825;2839825	2838036;2838036;2838152;2838152;2838399;2838399;2838485;2838485;2838579;2838579;2838850;2838850;2839442;2839442;2839637;2839764;2839764;2840954;2840954	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	2652	2	0	0	0	0	0	118	6	0	0	1	0	2	15	1	0
PTI98_003380	CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1	2839921;2841004;2841081;2841223;2841400;2841495;2841635;2841789;2841885;2842030;2842186;2842283;2842579;2842648;2842714;2842804;2843025	2840950;2841015;2841164;2841348;2841431;2841586;2841739;2841834;2841983;2842131;2842234;2842527;2842599;2842662;2842743;2842973;2843283	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	2517	0	0	4	0	3	4	199	39	7	0	1	1	0	16	2	0
PTI98_003381	CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1	2843684;2843684;2843684;2843924;2843924;2843924;2844081;2844081;2844081;2844367;2844367;2844367;2844689;2844689;2844689;2844835;2844835;2844835;2844962;2844962;2844962;2845171;2845171;2845171;2845376;2845376;2845376;2845741;2845741;2845963;2845963;2845963;2846199;2846199	2843871;2843871;2843871;2844030;2844030;2844030;2844316;2844316;2844316;2844636;2844636;2844636;2844782;2844782;2844782;2844910;2844910;2844910;2845113;2845113;2845113;2845325;2845325;2845325;2845690;2845690;2845907;2845907;2845907;2846295;2846143;2846143;2846757;2846757	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	2605	0	0	0	0	2	10	125	5	3	0	0	0	0	8	0	0
PTI98_003382	CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1	2846807;2846863;2847092;2847242;2847400;2847644;2847973;2848249	2846810;2847039;2847187;2847347;2847586;2847922;2848195;2848559	+;+;+;+;+;+;+;+	1383	3	7	0	1	9	2	268	14	2	0	0	0	6	20	8	0
PTI98_003383	CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1	2848609;2848792;2849018;2849587;2849828;2849989;2850091;2850498	2848740;2848956;2849532;2849781;2849939;2850040;2850437;2850899	+;+;+;+;+;+;+;+	1920	7	2	9	0	27	4	501	259	1	0	22	12	16	134	21	0
PTI98_003384	CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1	2850949;2851018;2851106;2851210;2851444;2851578;2851681;2852276;2852354;2853054	2850965;2851055;2851158;2851383;2851513;2851626;2852220;2852299;2853002;2855493	+;+;+;+;+;+;+;+;+;+	4054	0	14	4	0	15	66	145	127	16	4	19	12	8	42	30	2
PTI98_003385	CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1	2856616;2856759;2856855;2857173;2857575;2857787	2856704;2856794;2857118;2857520;2857730;2858681	+;+;+;+;+;+	1788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PTI98_003386	CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1	2865534;2865634;2865823;2865944;2866857;2867400;2867527	2865578;2865776;2865887;2866801;2867353;2867495;2869289	+;+;+;+;+;+;+	3467	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
PTI98_003387	CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1	2874384;2874644;2874986;2875749;2875950;2876184;2876486;2876570;2876713;2876818;2876963;2877170;2877237;2877922;2878216;2878499;2878717	2874563;2874925;2875688;2875898;2876100;2876427;2876512;2876656;2876753;2876896;2877116;2877181;2877870;2878162;2878433;2878622;2878979	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	3590	0	0	0	0	0	0	35	61	0	0	0	1	1	25	3	0
PTI98_003388	CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1	2878961;2879208;2879457;2879587;2879681;2879883	2879142;2879405;2879535;2879626;2879815;2880033	-;-;-;-;-;-	785	0	0	0	0	0	0	36	9	0	0	1	10	0	4	0	0
PTI98_003389	CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1	2880083;2880550;2880750;2880929;2881100;2881287;2881679	2880498;2880696;2880879;2881050;2881228;2881625;2881886	-;-;-;-;-;-;-	1491	25	60	63	17	94	124	2266	664	17	4	36	68	49	508	157	10
PTI98_003390	CM057206.1;CM057206.1;CM057206.1	2882202;2882454;2882577	2882400;2882522;2882747	+;+;+	439	0	0	1	0	0	2	20	24	2	0	0	0	0	6	2	0
PTI98_003391	CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1	2882796;2883060;2883289;2884410;2884821;2885105;2885414;2885886;2886057;2886286;2886419	2883007;2883235;2884356;2884769;2885054;2885361;2885831;2886008;2886233;2886363;2886541	-;-;-;-;-;-;-;-;-;-;-	3226	0	0	1	0	0	0	33	6	0	2	4	3	0	12	7	0
PTI98_003392	CM057206.1;CM057206.1;CM057206.1;CM057206.1	2886658;2886727;2886843;2886981	2886678;2886785;2886927;2887587	+;+;+;+	772	6	6	8	5	27	7	727	63	5	0	7	13	14	38	15	2
PTI98_003393	CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1	2886977;2887637;2887764;2887912;2888226;2888353;2888543;2888919;2889140;2889388;2889571	2887585;2887705;2887856;2888172;2888301;2888489;2888867;2889086;2889337;2889518;2889982	-;-;-;-;-;-;-;-;-;-;-	2479	0	2	0	0	0	7	60	13	0	0	0	6	0	3	3	0
PTI98_003394	CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1	2890034;2890275;2890546;2890656;2890768	2890222;2890493;2890600;2890715;2891064	+;+;+;+;+	820	0	0	0	0	3	3	33	1	0	0	13	3	0	15	0	0
PTI98_003395	CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1	2891114;2891291;2891441;2891533;2891855	2891226;2891385;2891468;2891668;2893152	+;+;+;+;+	1670	1	35	7	8	27	46	918	305	30	4	32	9	28	207	13	18
PTI98_003396	CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1	2895202;2895781;2896167;2896303;2896831	2895727;2896115;2896249;2896779;2897108	+;+;+;+;+	1699	0	2	2	0	19	0	76	42	11	0	2	15	0	28	0	0
PTI98_003397	CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1	2897158;2897863;2898022;2898241;2898386;2898582;2898843;2899170;2899445;2900388;2900626;2903189	2897790;2897965;2898184;2898335;2898522;2898783;2899115;2899389;2899864;2900548;2903129;2903778	+;+;+;+;+;+;+;+;+;+;+;+	5501	1	18	35	8	19	26	758	288	8	0	9	12	14	133	46	34
PTI98_003398	CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1	2903540;2904413;2904552;2904771;2905148;2905850	2904360;2904503;2904712;2905094;2905798;2906200	-;-;-;-;-;-	2399	0	0	4	0	14	0	52	21	2	0	0	12	3	6	6	0
PTI98_003399	CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1	2906250;2906901;2907090;2907288;2907523	2906848;2907041;2907230;2907466;2908062	-;-;-;-;-	1600	0	0	3	0	1	19	42	38	0	0	0	4	0	16	0	0
PTI98_003400	CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1	2908063;2908089;2908447;2908473;2908943;2908943;2909333;2909333;2909460;2909460;2909933;2909933	2908394;2908419;2908888;2908888;2909277;2909277;2909406;2909406;2909881;2909881;2910099;2910099	+;+;+;+;+;+;+;+;+;+;+;+	1797	1	0	0	0	0	0	17	16	0	0	5	0	5	1	1	0
PTI98_003401	CM057206.1;CM057206.1	2910149;2910615	2910558;2912571	+;+	2367	4	1	1	0	7	0	7	41	0	2	4	3	3	1	0	2
PTI98_003402	CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1	2911730;2912621;2912833;2913065;2913367;2913489;2913636;2913828;2913942	2912569;2912776;2913016;2913316;2913443;2913586;2913773;2913889;2914044	-;-;-;-;-;-;-;-;-	1910	0	0	0	0	0	6	36	15	0	0	0	0	2	14	0	0
PTI98_003403	CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1	2914127;2914599;2914720;2914956;2915926;2917613;2918249;2918515	2914553;2914667;2914899;2915875;2917563;2918200;2918459;2919353	+;+;+;+;+;+;+;+	4872	0	0	0	0	0	1	86	30	11	0	0	0	4	18	3	0
PTI98_003404	CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1	2918629;2919403;2919746;2919894;2919968	2919352;2919693;2919836;2919918;2920097	-;-;-;-;-	1261	0	9	9	0	7	10	181	38	8	0	3	1	0	13	9	0
PTI98_003405	CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1	2921515;2921888;2922051;2922154;2922238;2922421;2922822	2921814;2921995;2922093;2922174;2922269;2922564;2923496	+;+;+;+;+;+;+	1323	0	1	3	0	0	0	112	18	1	0	0	7	0	2	6	0
PTI98_003406	CM057206.1;CM057206.1;CM057206.1	2925808;2926158;2926489	2926106;2926429;2928233	+;+;+	2316	1	48	35	1	103	33	5100	344	21	3	29	34	62	260	340	20
PTI98_003407	CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1	2932000;2932000;2932497;2932497;2933087;2933087;2933264;2933264;2933644;2933644;2934733;2934920;2935065;2935065	2932437;2932437;2933027;2933027;2933209;2933209;2933585;2933585;2934678;2935006;2934859;2935006;2935678;2935678	+;+;+;+;+;+;+;+;+;+;+;+;+;+	3391	0	5	1	0	3	1	104	39	0	0	4	1	0	17	2	0
PTI98_003408	CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1	2936506;2937221;2937685;2937814;2938045;2938561	2937160;2937632;2937760;2937991;2938502;2938601	-;-;-;-;-;-	1820	1	8	4	0	5	10	222	49	12	0	1	0	4	43	38	0
PTI98_003409	CM057206.1;CM057206.1	2938604;2939003	2938952;2939802	-;-	1149	0	0	0	0	0	0	16	1	0	0	0	0	0	1	0	0
PTI98_003410	CM057206.1;CM057206.1;CM057206.1	2940274;2940519;2940779	2940458;2940731;2942605	+;+;+	2225	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
PTI98_003411	CM057206.1	2948089	2950181	+	2093	0	26	34	0	82	114	3649	374	42	0	20	12	138	99	94	7
PTI98_003412	CM057206.1;CM057206.1	2955374;2955553	2955496;2956115	+;+	686	0	14	0	0	18	14	361	74	2	1	3	5	8	44	9	1
PTI98_003413	CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1	2955907;2956387;2956521;2956684;2956793	2956329;2956456;2956625;2956740;2957239	-;-;-;-;-	1102	46	84	42	50	24	44	1060	756	26	9	50	87	220	201	93	45
PTI98_003414	CM057206.1;CM057206.1;CM057206.1	2958438;2958496;2958654	2958444;2958594;2959166	+;+;+	619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
PTI98_003415	CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1	2959216;2959434;2959507;2959591;2959710;2959779;2959962;2960312;2960478;2960566;2960798;2960921	2959382;2959453;2959532;2959649;2959723;2959899;2960256;2960418;2960515;2960738;2960862;2961059	+;+;+;+;+;+;+;+;+;+;+;+	1224	7	3	1	0	0	4	91	54	2	0	0	0	1	10	7	0
PTI98_003416	CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1	2961030;2961231;2961311;2961380;2961473;2961589;2961819;2962032	2961180;2961251;2961325;2961417;2961536;2961767;2961981;2962160	-;-;-;-;-;-;-;-	760	0	2	16	6	37	39	486	52	0	0	4	4	12	32	13	9
PTI98_003417	CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1	2962278;2963021;2963212;2963363;2963650;2963844;2964003;2964109;2964384;2964580;2964737;2964876	2962969;2963163;2963307;2963589;2963788;2963945;2964056;2964318;2964526;2964681;2964820;2965304	+;+;+;+;+;+;+;+;+;+;+;+	2421	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0
PTI98_003418	CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1	2965354;2965652;2965766;2965928;2966133;2966378;2966575;2966691	2965593;2965718;2965871;2966077;2966326;2966519;2966636;2967629	+;+;+;+;+;+;+;+	1900	0	2	0	0	0	1	7	8	0	0	0	0	0	4	0	0
